timeOpen;timeClose;timeHigh;timeLow;name;open;high;low;close;volume;marketCap;circulatingSupply;timestamp
"2024-03-18T00:00:00.000Z";"2024-03-24T23:59:59.999Z";"2024-03-18T05:37:00.000Z";"2024-03-20T05:34:00.000Z";"2781";68371.3072649579;68897.1344141915;60807.785959948;67234.1723529876;328097121682.69;1322058484488.52;19663512;"2024-03-24T23:59:59.999Z"
"2024-03-11T00:00:00.000Z";"2024-03-17T23:59:59.999Z";"2024-03-14T07:07:00.000Z";"2024-03-17T07:23:00.000Z";"2781";69020.5497746578;73750.07385038;64545.3181028634;68390.6228032209;405957750577.11;1343978205472.65;19657050;"2024-03-17T23:59:59.999Z"
"2024-03-04T00:00:00.000Z";"2024-03-10T23:59:59.999Z";"2024-03-08T15:32:00.000Z";"2024-03-05T19:58:00.000Z";"2781";63137.0046815427;70083.0516244158;59323.9089421326;69019.7863638058;405709693297.48;1356284493147.36;19650662;"2024-03-10T23:59:59.999Z"
"2024-02-26T00:00:00.000Z";"2024-03-03T23:59:59.999Z";"2024-02-28T17:16:00.000Z";"2024-02-26T09:58:00.000Z";"2781";51730.5397930603;63913.1318135774;50931.0316078668;63167.3703575333;322895666088.51;1240856664934.87;19643950;"2024-03-03T23:59:59.999Z"
"2024-02-19T00:00:00.000Z";"2024-02-25T23:59:59.999Z";"2024-02-20T13:46:00.000Z";"2024-02-23T23:18:00.000Z";"2781";52134.8122142975;52945.0525658512;50561.7758617907;51733.2366017007;160769145625.15;1015926591604.23;19637793;"2024-02-25T23:59:59.999Z"
"2024-02-12T00:00:00.000Z";"2024-02-18T23:59:59.999Z";"2024-02-15T14:52:00.000Z";"2024-02-12T10:08:00.000Z";"2781";48296.3851963696;52820.0669345775;47745.760261073;52122.5454555893;213560041469.69;1023243073518.32;19631487;"2024-02-18T23:59:59.999Z"
"2024-02-05T00:00:00.000Z";"2024-02-11T23:59:59.999Z";"2024-02-11T04:01:00.000Z";"2024-02-05T01:14:00.000Z";"2781";42577.6229811484;48535.9359097846;42264.8172969015;48293.916750573;157826395447.78;947774152969.59;19625125;"2024-02-11T23:59:59.999Z"
"2024-01-29T00:00:00.000Z";"2024-02-04T23:59:59.999Z";"2024-01-30T12:24:00.000Z";"2024-01-29T14:52:00.000Z";"2781";42030.9153796232;43838.9468441061;41818.3310863757;42583.5829201294;135184187434.21;835421763160.27;19618400;"2024-02-04T23:59:59.999Z"
"2024-01-22T00:00:00.000Z";"2024-01-28T23:59:59.999Z";"2024-01-28T05:20:00.000Z";"2024-01-23T14:24:00.000Z";"2781";41553.6526912489;42797.1773592875;38521.8938882205;42035.5943721701;155314602893.66;824387868796.11;19611662;"2024-01-28T23:59:59.999Z"
"2024-01-15T00:00:00.000Z";"2024-01-21T23:59:59.999Z";"2024-01-16T21:39:00.000Z";"2024-01-19T17:11:00.000Z";"2781";41715.0665274581;43566.2749235186;40297.4578577579;41545.7835143902;139135824834.73;814488966035.62;19604612;"2024-01-21T23:59:59.999Z"
"2024-01-08T00:00:00.000Z";"2024-01-14T23:59:59.999Z";"2024-01-11T14:52:00.000Z";"2024-01-14T23:55:00.000Z";"2781";43948.7069553091;48969.3713995297;41724.6137245906;41796.2696064245;259971819745.56;819159863482.62;19598875;"2024-01-14T23:59:59.999Z"
"2024-01-01T00:00:00.000Z";"2024-01-07T23:59:59.999Z";"2024-01-02T09:07:00.000Z";"2024-01-03T12:10:00.000Z";"2781";42280.2352761923;45899.7063545898;40813.5348681668;43943.0972289695;202311773985.07;860951836726.3;19592425;"2024-01-07T23:59:59.999Z"
"2023-12-25T00:00:00.000Z";"2023-12-31T23:59:59.999Z";"2023-12-28T00:39:00.000Z";"2023-12-29T22:21:00.000Z";"2781";43010.5729205333;43804.7814175761;41424.0606411494;42265.185654866;157807126206.72;827811209384.42;19586125;"2023-12-31T23:59:59.999Z"
"2023-12-18T00:00:00.000Z";"2023-12-24T23:59:59.999Z";"2023-12-22T06:35:00.000Z";"2023-12-18T10:38:00.000Z";"2781";41348.2020891569;44367.9557717841;40530.2585192877;43016.1176211831;152084171490.39;842253948410.3;19579962;"2023-12-24T23:59:59.999Z"
"2023-12-11T00:00:00.000Z";"2023-12-17T23:59:59.999Z";"2023-12-11T00:10:00.000Z";"2023-12-11T19:42:00.000Z";"2781";43792.0178583651;43808.3730556685;40234.5783345331;41364.665918237;168493481949.39;809628537784.36;19572950;"2023-12-17T23:59:59.999Z"
"2023-12-04T00:00:00.000Z";"2023-12-10T23:59:59.999Z";"2023-12-08T21:26:00.000Z";"2023-12-04T00:00:00.000Z";"2781";39978.6286477951;44705.5150094178;39978.6286477951;43779.6972879957;188503614894.28;856608048216.73;19566331;"2023-12-10T23:59:59.999Z"
"2023-11-27T00:00:00.000Z";"2023-12-03T23:59:59.999Z";"2023-12-03T23:11:00.000Z";"2023-11-27T16:02:00.000Z";"2781";37454.1919552581;40135.6048969089;36750.127104535;39978.3918165449;134360107954.22;781986059221.04;19560218;"2023-12-03T23:59:59.999Z"
"2023-11-20T00:00:00.000Z";"2023-11-26T23:59:59.999Z";"2023-11-24T15:41:00.000Z";"2023-11-22T00:01:00.000Z";"2781";37374.0746847021;38415.3381982376;35670.9718775193;37479.1222936619;130439893957.47;732864171270.83;19553931;"2023-11-26T23:59:59.999Z"
"2023-11-13T00:00:00.000Z";"2023-11-19T23:59:59.999Z";"2023-11-15T23:57:00.000Z";"2023-11-14T18:54:00.000Z";"2781";37070.3058713039;37964.8928323147;34948.5002761446;37386.547774872;143535361088.64;730802775303.56;19547212;"2023-11-19T23:59:59.999Z"
"2023-11-06T00:00:00.000Z";"2023-11-12T23:59:59.999Z";"2023-11-09T14:54:00.000Z";"2023-11-07T12:13:00.000Z";"2781";35044.7899191289;37926.2567969959;34545.8150953191;37054.5201429095;134767494803.38;724074263172.69;19540781;"2023-11-12T23:59:59.999Z"
"2023-10-30T00:00:00.000Z";"2023-11-05T23:59:59.999Z";"2023-11-02T02:51:00.000Z";"2023-10-31T08:07:00.000Z";"2781";34531.7413739892;35919.8436017766;34083.3094592027;35049.3559240236;115520056635.34;684667682720.63;19534387;"2023-11-05T23:59:59.999Z"
"2023-10-23T00:00:00.000Z";"2023-10-29T23:59:59.999Z";"2023-10-24T02:27:00.000Z";"2023-10-23T01:03:00.000Z";"2781";30140.6848629718;35150.4334987547;30097.8287422783;34538.4820881103;165718773022.78;674455804209.68;19527662;"2023-10-29T23:59:59.999Z"
"2023-10-16T00:00:00.000Z";"2023-10-22T23:59:59.999Z";"2023-10-21T18:02:00.000Z";"2023-10-16T00:46:00.000Z";"2781";27162.6282288816;30287.4816486504;27130.4734781668;29993.896524372;113402383092.98;585517392721.71;19521218;"2023-10-22T23:59:59.999Z"
"2023-10-09T00:00:00.000Z";"2023-10-15T23:59:59.999Z";"2023-10-09T01:54:00.000Z";"2023-10-12T17:36:00.000Z";"2781";27934.4721623395;27989.4709019697;26558.320783999;27159.6529187802;72673654487.54;530017041635.81;19514868;"2023-10-15T23:59:59.999Z"
"2023-10-02T00:00:00.000Z";"2023-10-08T23:59:59.999Z";"2023-10-02T14:00:00.000Z";"2023-10-06T13:01:00.000Z";"2781";27976.7991520291;28494.4596384314;27215.5524462077;27935.0895806612;82183775697.04;544957531993.92;19507993;"2023-10-08T23:59:59.999Z"
"2023-09-25T00:00:00.000Z";"2023-10-01T23:59:59.999Z";"2023-10-01T22:34:00.000Z";"2023-09-25T12:23:00.000Z";"2781";26253.7752994376;28047.2377100269;26011.4696157754;27983.7503817847;73012240735.05;545719315434.05;19501293;"2023-10-01T23:59:59.999Z"
"2023-09-18T00:00:00.000Z";"2023-09-24T23:59:59.999Z";"2023-09-19T15:37:00.000Z";"2023-09-24T23:29:00.000Z";"2781";26532.9947937991;27488.7638021952;26221.050004588;26256.8257867445;82251905212.03;511876976253.54;19495006;"2023-09-24T23:59:59.999Z"
"2023-09-11T00:00:00.000Z";"2023-09-17T23:59:59.999Z";"2023-09-15T23:09:00.000Z";"2023-09-11T20:02:00.000Z";"2781";25831.7155007322;26840.4979252215;24930.2974941684;26534.18751685;85796699859.87;517116820259.64;19488700;"2023-09-17T23:59:59.999Z"
"2023-09-04T00:00:00.000Z";"2023-09-10T23:59:59.999Z";"2023-09-08T00:58:00.000Z";"2023-09-06T17:06:00.000Z";"2781";25968.1701334655;26414.005974773;25404.3596799132;25832.2262469114;69814611152.08;503258420290.44;19481806;"2023-09-10T23:59:59.999Z"
"2023-08-28T00:00:00.000Z";"2023-09-03T23:59:59.999Z";"2023-08-29T16:28:00.000Z";"2023-09-01T17:42:00.000Z";"2781";26089.6149228858;28089.3380271543;25362.6091281569;25969.5673526316;113161627782.68;505774022624.31;19475643;"2023-09-03T23:59:59.999Z"
"2023-08-21T00:00:00.000Z";"2023-08-27T23:59:59.999Z";"2023-08-23T19:49:00.000Z";"2023-08-22T21:27:00.000Z";"2781";26188.6906508187;26786.8976054909;25520.728490709;26089.6934716635;83086807452.36;507949530130.7;19469356;"2023-08-27T23:59:59.999Z"
"2023-08-14T00:00:00.000Z";"2023-08-20T23:59:59.999Z";"2023-08-14T16:52:00.000Z";"2023-08-17T21:45:00.000Z";"2781";29283.262942771;29660.2543392724;25409.1116027686;26189.5846686604;116418274959.8;509733936200.2;19463231;"2023-08-20T23:59:59.999Z"
"2023-08-07T00:00:00.000Z";"2023-08-13T23:59:59.999Z";"2023-08-08T21:22:00.000Z";"2023-08-07T16:18:00.000Z";"2781";29038.5128459431;30176.7962374838;28724.1405310678;29282.9143793982;85153014452.96;569738074810.23;19456331;"2023-08-13T23:59:59.999Z"
"2023-07-31T00:00:00.000Z";"2023-08-06T23:59:59.999Z";"2023-08-02T01:33:00.000Z";"2023-08-01T15:31:00.000Z";"2781";29278.3140543721;29987.9971121967;28657.0238197426;29041.8561709403;87827001051.05;564864625278.2;19450018;"2023-08-06T23:59:59.999Z"
"2023-07-24T00:00:00.000Z";"2023-07-30T23:59:59.999Z";"2023-07-24T00:26:00.000Z";"2023-07-24T15:11:00.000Z";"2781";30081.6616445789;30093.3942473004;28934.2941602457;29275.307946897;76309629497.45;569216997017.29;19443587;"2023-07-30T23:59:59.999Z"
"2023-07-17T00:00:00.000Z";"2023-07-23T23:59:59.999Z";"2023-07-17T05:14:00.000Z";"2023-07-18T16:49:00.000Z";"2781";30249.626617143;30336.4001335;29556.428372971;30084.5392407563;81229098740.57;584762966697.84;19437325;"2023-07-23T23:59:59.999Z"
"2023-07-10T00:00:00.000Z";"2023-07-16T23:59:59.999Z";"2023-07-13T19:32:00.000Z";"2023-07-14T19:06:00.000Z";"2781";30172.4229553721;31814.5148120678;29966.3871365008;30249.1328102967;102917922457.03;587778068681.36;19431237;"2023-07-16T23:59:59.999Z"
"2023-07-03T00:00:00.000Z";"2023-07-09T23:59:59.999Z";"2023-07-06T09:01:00.000Z";"2023-07-07T00:04:00.000Z";"2781";30624.5163112716;31460.053612688;29777.2844100844;30171.2335717583;90491031635.34;586079772336.97;19425118;"2023-07-09T23:59:59.999Z"
"2023-06-26T00:00:00.000Z";"2023-07-02T23:59:59.999Z";"2023-06-30T04:52:00.000Z";"2023-06-30T13:48:00.000Z";"2781";30480.523973069;31256.8626995544;29600.2759394191;30620.7702634481;106681707513.27;594601955892.83;19418256;"2023-07-02T23:59:59.999Z"
"2023-06-19T00:00:00.000Z";"2023-06-25T23:59:59.999Z";"2023-06-23T16:15:00.000Z";"2023-06-19T00:57:00.000Z";"2781";26335.4423696201;31389.5381281357;26312.8318076296;30480.2616057375;138005623533.5;591683600297.12;19412025;"2023-06-25T23:59:59.999Z"
"2023-06-12T00:00:00.000Z";"2023-06-18T23:59:59.999Z";"2023-06-17T05:42:00.000Z";"2023-06-15T11:18:00.000Z";"2781";25934.2855973595;26769.3945019205;24797.1678486154;26336.213003281;92905085602.87;511079706782.86;19405968;"2023-06-18T23:59:59.999Z"
"2023-06-05T00:00:00.000Z";"2023-06-11T23:59:59.999Z";"2023-06-07T00:47:00.000Z";"2023-06-06T12:15:00.000Z";"2781";27123.1099638092;27332.1809565185;25434.8671315473;25940.1680803434;116498927148.53;503230985845.05;19399681;"2023-06-11T23:59:59.999Z"
"2023-05-29T00:00:00.000Z";"2023-06-04T23:59:59.999Z";"2023-05-29T00:25:00.000Z";"2023-06-02T00:39:00.000Z";"2781";28075.5921411669;28432.0387169709;26574.6444212308;27119.0671931263;91351657572.02;525920232790.71;19393006;"2023-06-04T23:59:59.999Z"
"2023-05-22T00:00:00.000Z";"2023-05-28T23:59:59.999Z";"2023-05-28T23:16:00.000Z";"2023-05-25T01:28:00.000Z";"2781";26749.8932054031;28193.448532831;25890.5944753459;28085.6473607492;90053064704.55;544483610242.01;19386543;"2023-05-28T23:59:59.999Z"
"2023-05-15T00:00:00.000Z";"2023-05-21T23:59:59.999Z";"2023-05-15T17:18:00.000Z";"2023-05-18T17:58:00.000Z";"2781";26931.3846319054;27646.3481186699;26415.1014830457;26753.8256390547;84459727715.84;518489461930.79;19380012;"2023-05-21T23:59:59.999Z"
"2023-05-08T00:00:00.000Z";"2023-05-14T23:59:59.999Z";"2023-05-08T00:28:00.000Z";"2023-05-12T19:29:00.000Z";"2781";28450.4574779637;28663.2723318452;25878.428829536;26930.6378455643;109959496438.77;521742220416.76;19373556;"2023-05-14T23:59:59.999Z"
"2023-05-01T00:00:00.000Z";"2023-05-07T23:59:59.999Z";"2023-05-06T00:38:00.000Z";"2023-05-01T20:59:00.000Z";"2781";29227.1039819099;29820.1266220765;27680.7926396911;28454.9782855135;114911964254.11;551083296208.8;19366850;"2023-05-07T23:59:59.999Z"
"2023-04-24T00:00:00.000Z";"2023-04-30T23:59:59.999Z";"2023-04-26T12:59:00.000Z";"2023-04-24T16:56:00.000Z";"2781";27591.7295218905;29995.8384911174;27070.8494995525;29268.8070431626;137303647008.64;566661285145.37;19360587;"2023-04-30T23:59:59.999Z"
"2023-04-17T00:00:00.000Z";"2023-04-23T23:59:59.999Z";"2023-04-18T12:23:00.000Z";"2023-04-22T01:18:00.000Z";"2781";30317.1456974152;30470.3020147381;27169.5711204099;27591.3846319068;129935327802.89;534020212996.71;19354600;"2023-04-23T23:59:59.999Z"
"2023-04-10T00:00:00.000Z";"2023-04-16T23:59:59.999Z";"2023-04-14T06:54:00.000Z";"2023-04-10T13:58:00.000Z";"2781";28336.0282374011;31005.6080444729;28189.2707713694;30315.3554561203;142518888450.61;586546802552.23;19348175;"2023-04-16T23:59:59.999Z"
"2023-04-03T00:00:00.000Z";"2023-04-09T23:59:59.999Z";"2023-04-05T02:38:00.000Z";"2023-04-03T21:02:00.000Z";"2781";28183.0803582438;28739.2381106536;27276.7199488097;28333.0500476249;98141424556.12;548015190714.46;19341906;"2023-04-09T23:59:59.999Z"
"2023-03-27T00:00:00.000Z";"2023-04-02T23:59:59.999Z";"2023-03-30T02:41:00.000Z";"2023-03-27T15:12:00.000Z";"2781";27994.0679232525;29159.9026178662;26606.6890011395;28199.3083837745;121255230917;545245950698.05;19335437;"2023-04-02T23:59:59.999Z"
"2023-03-20T00:00:00.000Z";"2023-03-26T23:59:59.999Z";"2023-03-22T18:06:00.000Z";"2023-03-22T20:00:00.000Z";"2781";28041.6019174942;28803.3359206694;26759.9962331222;27994.3295142227;191720356212.36;541106062437.58;19329131;"2023-03-26T23:59:59.999Z"
"2023-03-13T00:00:00.000Z";"2023-03-19T23:59:59.999Z";"2023-03-19T20:12:00.000Z";"2023-03-13T10:19:00.000Z";"2781";22156.4066753221;28440.5612172583;21918.19993089;28038.6749467651;305833103060.12;541771324421.11;19322287;"2023-03-19T23:59:59.999Z"
"2023-03-06T00:00:00.000Z";"2023-03-12T23:59:59.999Z";"2023-03-06T16:05:00.000Z";"2023-03-10T11:25:00.000Z";"2781";22436.8167758974;22584.2938087023;19628.2543094205;22163.949951915;192057466346.41;428114557464.91;19315806;"2023-03-12T23:59:59.999Z"
"2023-02-27T00:00:00.000Z";"2023-03-05T23:59:59.999Z";"2023-03-01T09:01:00.000Z";"2023-03-04T20:49:00.000Z";"2781";23561.4506815245;23880.6324628676;22198.9810093926;22435.5141969735;138790785900.01;433216160786.45;19309393;"2023-03-05T23:59:59.999Z"
"2023-02-20T00:00:00.000Z";"2023-02-26T23:59:59.999Z";"2023-02-21T08:30:00.000Z";"2023-02-25T20:50:00.000Z";"2781";24336.6233404821;25126.851685722;22861.5586648141;23561.2129109163;180472737468.03;454795165822.83;19302706;"2023-02-26T23:59:59.999Z"
"2023-02-13T00:00:00.000Z";"2023-02-19T23:59:59.999Z";"2023-02-16T16:06:00.000Z";"2023-02-13T17:57:00.000Z";"2781";21786.9992632743;25134.1173501961;21460.0885038644;24327.6416722827;209050300776.03;469431477134.26;19296218;"2023-02-19T23:59:59.999Z"
"2023-02-06T00:00:00.000Z";"2023-02-12T23:59:59.999Z";"2023-02-08T01:17:00.000Z";"2023-02-10T21:46:00.000Z";"2781";22954.0219641729;23367.9592874059;21539.3928305144;21788.2039862606;170212590187.16;420274300806.28;19289075;"2023-02-12T23:59:59.999Z"
"2023-01-30T00:00:00.000Z";"2023-02-05T23:59:59.999Z";"2023-02-02T01:01:00.000Z";"2023-01-30T22:43:00.000Z";"2781";23774.6489666425;24167.210232202;22657.5821676256;22955.6660162974;171080243770.11;442642331535.6;19282487;"2023-02-05T23:59:59.999Z"
"2023-01-23T00:00:00.000Z";"2023-01-29T23:59:59.999Z";"2023-01-29T19:49:00.000Z";"2023-01-25T01:31:00.000Z";"2781";22721.0886719506;23919.8897614092;22406.0755024251;23774.5659233116;177486927537.2;458291157032.27;19276531;"2023-01-29T23:59:59.999Z"
"2023-01-16T00:00:00.000Z";"2023-01-22T23:59:59.999Z";"2023-01-21T19:56:00.000Z";"2023-01-18T16:47:00.000Z";"2781";20882.2238766183;23282.3477215567;20541.544548774;22720.4156286391;188938770069.22;437814457018.41;19269650;"2023-01-22T23:59:59.999Z"
"2023-01-09T00:00:00.000Z";"2023-01-15T23:59:59.999Z";"2023-01-14T14:37:00.000Z";"2023-01-09T00:00:00.000Z";"2781";17093.9924981225;21075.1418299576;17093.9924981225;20880.7992021821;175202822924.3;402234665331.34;19263375;"2023-01-15T23:59:59.999Z"
"2023-01-02T00:00:00.000Z";"2023-01-08T23:59:59.999Z";"2023-01-08T23:59:00.000Z";"2023-01-02T01:19:00.000Z";"2781";16625.5103941178;17091.1444513033;16572.2288497449;17091.1444513033;90012614323.23;329114546384.43;19256437;"2023-01-08T23:59:59.999Z"
"2022-12-26T00:00:00.000Z";"2023-01-01T23:59:59.999Z";"2022-12-27T00:14:00.000Z";"2022-12-30T14:52:00.000Z";"2781";16842.2493105753;16959.8464760475;16408.4751768261;16625.0805507091;95526200507.42;320025834692.4;19249581;"2023-01-01T23:59:59.999Z"
"2022-12-19T00:00:00.000Z";"2022-12-25T23:59:59.999Z";"2022-12-20T15:34:00.000Z";"2022-12-19T22:37:00.000Z";"2781";16759.0409268239;17012.9847052964;16398.1362516753;16841.9870522838;107997970887.14;324093186300.93;19243168;"2022-12-25T23:59:59.999Z"
"2022-12-12T00:00:00.000Z";"2022-12-18T23:59:59.999Z";"2022-12-14T18:58:00.000Z";"2022-12-16T23:35:00.000Z";"2781";17102.5006494509;18318.530584361;16584.7013982805;16757.9774032466;168070921627.61;322379914497.22;19237400;"2022-12-18T23:59:59.999Z"
"2022-12-05T00:00:00.000Z";"2022-12-11T23:59:59.999Z";"2022-12-05T05:09:00.000Z";"2022-12-07T08:06:00.000Z";"2781";17128.8940804496;17378.1533102833;16750.5581344286;17104.1928057162;129428712529.15;328933297475.65;19231150;"2022-12-11T23:59:59.999Z"
"2022-11-28T00:00:00.000Z";"2022-12-04T23:59:59.999Z";"2022-12-01T13:35:00.000Z";"2022-11-28T16:22:00.000Z";"2781";16440.2220878988;17197.4972534447;16054.5302153408;17130.4859472168;156325682750.17;329323845088.74;19224431;"2022-12-04T23:59:59.999Z"
"2022-11-21T00:00:00.000Z";"2022-11-27T23:59:59.999Z";"2022-11-24T02:04:00.000Z";"2022-11-21T21:53:00.000Z";"2781";16291.223799579;16771.4752431789;15599.0471753829;16444.6268345485;184366390569.77;316040534591.72;19218468;"2022-11-27T23:59:59.999Z"
"2022-11-14T00:00:00.000Z";"2022-11-20T23:59:59.999Z";"2022-11-14T13:31:00.000Z";"2022-11-14T06:01:00.000Z";"2781";16352.0285634204;17109.323354055;15872.9416126748;16291.8324676929;212305926999.02;313012826679.9;19212868;"2022-11-20T23:59:59.999Z"
"2022-11-07T00:00:00.000Z";"2022-11-13T23:59:59.999Z";"2022-11-07T02:18:00.000Z";"2022-11-09T23:38:00.000Z";"2781";20924.6204840491;21053.2461495293;15682.6928427807;16353.3657171761;471409252760;314093257178.25;19206643;"2022-11-13T23:59:59.999Z"
"2022-10-31T00:00:00.000Z";"2022-11-06T23:59:59.999Z";"2022-11-05T04:22:00.000Z";"2022-11-03T12:51:00.000Z";"2781";20633.6960710953;21446.8860966908;20086.2409033906;20926.4859738215;321270158406.66;401792318391.34;19200181;"2022-11-06T23:59:59.999Z"
"2022-10-24T00:00:00.000Z";"2022-10-30T23:59:59.999Z";"2022-10-29T10:24:00.000Z";"2022-10-24T14:28:00.000Z";"2781";19567.7695803849;20988.3944704236;19206.3243067081;20635.6037476843;302335723764.82;396075135322.21;19193775;"2022-10-30T23:59:59.999Z"
"2022-10-17T00:00:00.000Z";"2022-10-23T23:59:59.999Z";"2022-10-18T06:46:00.000Z";"2022-10-21T12:26:00.000Z";"2781";19268.5621023075;19666.9950059677;18770.9700605115;19567.0073980529;175664450104.28;375444263357.02;19187618;"2022-10-23T23:59:59.999Z"
"2022-10-10T00:00:00.000Z";"2022-10-16T23:59:59.999Z";"2022-10-14T01:58:00.000Z";"2022-10-13T13:20:00.000Z";"2781";19446.4162251338;19889.1462709754;18319.8226296141;19268.0928008619;197940078442.86;369584293835.81;19181156;"2022-10-16T23:59:59.999Z"
"2022-10-03T00:00:00.000Z";"2022-10-09T23:59:59.999Z";"2022-10-06T02:11:00.000Z";"2022-10-03T00:08:00.000Z";"2781";19044.0678498115;20408.3918398816;19025.2262854468;19446.4261941327;196809212801.14;372876821416.38;19174568;"2022-10-09T23:59:59.999Z"
"2022-09-26T00:00:00.000Z";"2022-10-02T23:59:59.999Z";"2022-09-27T12:52:00.000Z";"2022-09-28T02:44:00.000Z";"2781";18803.9006328979;20338.4554611365;18553.2973576077;19044.1072723711;280290121526.47;365024821953.69;19167337;"2022-10-02T23:59:59.999Z"
"2022-09-19T00:00:00.000Z";"2022-09-25T23:59:59.999Z";"2022-09-21T18:01:00.000Z";"2022-09-21T22:20:00.000Z";"2781";19418.5714215096;19674.6303314785;18290.315188225;18802.0979756765;252873598364.81;360259346858.07;19160593;"2022-09-25T23:59:59.999Z"
"2022-09-12T00:00:00.000Z";"2022-09-18T23:59:59.999Z";"2022-09-13T12:26:00.000Z";"2022-09-18T22:32:00.000Z";"2781";21770.1481330587;22673.8197662856;19387.4913478311;19419.506190767;261900187495.91;371970445843.4;19154475;"2022-09-18T23:59:59.999Z"
"2022-09-05T00:00:00.000Z";"2022-09-11T23:59:59.999Z";"2022-09-11T23:58:00.000Z";"2022-09-07T03:03:00.000Z";"2781";19988.7898184332;21770.5531906344;18644.4672270585;21769.2563395567;259528892947.78;416840289162.08;19148118;"2022-09-11T23:59:59.999Z"
"2022-08-29T00:00:00.000Z";"2022-09-04T23:59:59.999Z";"2022-08-30T07:36:00.000Z";"2022-08-29T00:22:00.000Z";"2781";19615.1533628598;20542.644969648;19600.7850348256;19986.71383922;208511390278.66;382576542382.13;19141543;"2022-09-04T23:59:59.999Z"
"2022-08-22T00:00:00.000Z";"2022-08-28T23:59:59.999Z";"2022-08-26T13:07:00.000Z";"2022-08-28T23:59:00.000Z";"2781";21531.4638488066;21804.9080080991;19616.8149844439;19616.8149844439;223346042307.64;375367382007.85;19134981;"2022-08-28T23:59:59.999Z"
"2022-08-15T00:00:00.000Z";"2022-08-21T23:59:59.999Z";"2022-08-15T03:19:00.000Z";"2022-08-20T21:03:00.000Z";"2781";24318.3154830385;25135.5903960686;20856.7313355791;21534.1212308142;208764012537.05;411906673576.29;19128093;"2022-08-21T23:59:59.999Z"
"2022-08-08T00:00:00.000Z";"2022-08-14T23:59:59.999Z";"2022-08-14T07:51:00.000Z";"2022-08-10T00:50:00.000Z";"2781";23179.5270499854;24974.9142088493;22771.520469829;24319.3339226;195343016899.79;465024405299.05;19121593;"2022-08-14T23:59:59.999Z"
"2022-08-01T00:00:00.000Z";"2022-08-07T23:59:59.999Z";"2022-08-03T12:22:00.000Z";"2022-08-04T20:02:00.000Z";"2781";23336.7180518604;23578.650444504;22485.7006555715;23175.8908490806;166393135564.39;443014963855.4;19115337;"2022-08-07T23:59:59.999Z"
"2022-07-25T00:00:00.000Z";"2022-07-31T23:59:59.999Z";"2022-07-30T15:49:00.000Z";"2022-07-26T15:56:00.000Z";"2781";22607.1555467717;24572.5794217469;20776.8160824806;23336.8956049843;223759636595.15;445941074223.04;19108843;"2022-07-31T23:59:59.999Z"
"2022-07-18T00:00:00.000Z";"2022-07-24T23:59:59.999Z";"2022-07-20T15:38:00.000Z";"2022-07-18T00:00:00.000Z";"2781";20781.9115039967;24196.8192139777;20781.9115039967;22609.164770669;244312089707.9;431888879541.1;19102381;"2022-07-24T23:59:59.999Z"
"2022-07-11T00:00:00.000Z";"2022-07-17T23:59:59.999Z";"2022-07-17T07:13:00.000Z";"2022-07-13T13:34:00.000Z";"2781";20856.352967685;21600.6401193599;18999.953131779;20779.3445398509;187297974218.51;396808327004.88;19096287;"2022-07-17T23:59:59.999Z"
"2022-07-04T00:00:00.000Z";"2022-07-10T23:59:59.999Z";"2022-07-08T01:31:00.000Z";"2022-07-04T03:04:00.000Z";"2781";19297.3141855828;22314.9405374086;19063.0661953686;20860.4493930623;206953871022.19;398237577323.43;19090556;"2022-07-10T23:59:59.999Z"
"2022-06-27T00:00:00.000Z";"2022-07-03T23:59:59.999Z";"2022-06-27T09:01:00.000Z";"2022-06-30T20:55:00.000Z";"2781";21028.2382267284;21478.0893638064;18729.6562279337;19297.0760827928;157426002964.92;368272636367.55;19084375;"2022-07-03T23:59:59.999Z"
"2022-06-20T00:00:00.000Z";"2022-06-26T23:59:59.999Z";"2022-06-26T12:17:00.000Z";"2022-06-20T01:52:00.000Z";"2781";20553.3702544391;21783.7247658329;19689.1695110104;21027.2953088067;175909056121.98;401157940864.2;19077962;"2022-06-26T23:59:59.999Z"
"2022-06-13T00:00:00.000Z";"2022-06-19T23:59:59.999Z";"2022-06-13T00:37:00.000Z";"2022-06-18T20:56:00.000Z";"2781";26737.5776601486;26795.5898175946;17708.6237125896;20553.2718217472;309685915250.09;391988917193.6;19071850;"2022-06-19T23:59:59.999Z"
"2022-06-06T00:00:00.000Z";"2022-06-12T23:59:59.999Z";"2022-06-06T14:38:00.000Z";"2022-06-12T23:59:00.000Z";"2781";29910.2837235964;31693.2901114808;26762.6490379039;26762.6490379039;215929645934.32;510252464820.78;19065843;"2022-06-12T23:59:59.999Z"
"2022-05-30T00:00:00.000Z";"2022-06-05T23:59:59.999Z";"2022-05-31T16:46:00.000Z";"2022-05-30T00:58:00.000Z";"2781";29443.3657109831;32249.8639341789;29303.571633074;29906.6617477915;203063587161.13;569996838236.88;19059193;"2022-06-05T23:59:59.999Z"
"2022-05-23T00:00:00.000Z";"2022-05-29T23:59:59.999Z";"2022-05-23T07:35:00.000Z";"2022-05-26T13:31:00.000Z";"2781";30309.3964800086;30590.5864837253;28261.9057088448;29445.9576239208;196327562570.7;561034743433.25;19053031;"2022-05-29T23:59:59.999Z"
